Id;Nombre;Apellido;Documento;IdTipoDocumento;Celular;IdGenero;IdEstadoCivil;Correo;IdProvincia;SucursalPreferido
253;Ariadna ;Contreras ;40283647765;1;8291356540;2;2;AriadnaContreras@gmail.com;5;2
254;Manuel ;Pascual Figueroa;40267218623;1;8299592052;1;1;ManuelPascualFigueroa@gmail.com;6;5
255;Juan ;Vasquez Acosta;40247378505;1;8492567105;1;1;JuanVasquezAcosta@gmail.com;19;1
256;Alonso Ángel;Madera ;40277018101;1;8293749587;1;6;AlonsoÁngelMadera@gmail.com;2;12
257;Felipe ;Custodio ;40248118857;1;8495786407;1;1;FelipeCustodio@gmail.com;28;13
258;Nicole ;Ruiz ;40243279315;1;8493313030;2;2;NicoleRuiz@gmail.com;20;4
259;Tomás ;Peguero ;40242626111;1;8291410374;1;5;TomásPeguero@gmail.com;30;9
260;Alicia Emilia;Segura ;40299210428;1;8491713766;2;6;AliciaEmiliaSegura@gmail.com;8;15
261;Ainara ;Nolasco ;40212944763;1;8292698061;2;1;AinaraNolasco@gmail.com;32;12
262;Juan Bruno;Romero Bonilla;40219714651;1;8495560249;1;1;JuanBrunoRomeroBonilla@gmail.com;23;13
263;Juan Cristian;Paulino Aquino;40249968938;1;8293215047;1;4;JuanCristianPaulinoAquino@gmail.com;31;1
264;Antonio Sebastián;Pujols Cuello;40238434194;1;8498922886;1;3;AntonioSebastiánPujolsCuello@gmail.com;13;7
265;Daniela Montserrat;Olivo ;40231526323;1;8291958903;2;4;DanielaMontserratOlivo@gmail.com;7;1
266;Renata ;Ovalles Nuñez;40273458348;1;8295750959;2;4;RenataOvallesNuñez@gmail.com;25;8
267;Andrea ;Mendez Acosta;40247661700;1;8493355269;2;1;AndreaMendezAcosta@gmail.com;27;10
268;Sara Clara;Rijo Marmolejos;40292052676;1;8295707317;2;6;SaraClaraRijoMarmolejos@gmail.com;8;3
269;Andrés Daniel;Guzman Cabrera;40238891995;1;8294992701;1;6;AndrésDanielGuzmanCabrera@gmail.com;10;9
270;Josefa ;Araujo Lorenzo;40264670039;1;8494482193;2;6;JosefaAraujoLorenzo@gmail.com;3;2
271;Tomás ;Matias ;40292143441;1;8297410689;1;3;TomásMatias@gmail.com;16;3
272;Luciana Emma;Brito ;40265161175;1;8495219494;2;2;LucianaEmmaBrito@gmail.com;13;9
273;Juliana Ainara;Jaquez Rincon;40283469923;1;8296694706;2;2;JulianaAinaraJaquezRincon@gmail.com;11;14
274;Lola ;Rosado Morillo;40240288183;1;8297081769;2;1;LolaRosadoMorillo@gmail.com;13;8
275;Emma Alba;Cabrera Valenzuela;40298666820;1;8296595260;2;2;EmmaAlbaCabreraValenzuela@gmail.com;16;11
276;Vicente ;Heredia Cruz;40235253185;1;8298632795;1;5;VicenteHerediaCruz@gmail.com;10;7
277;Sergio Emiliano;Montero Tejada;40298490492;1;8496950563;1;6;SergioEmilianoMonteroTejada@gmail.com;29;6
278;Jorge Isaac;Romero ;40218528604;1;8492036507;1;6;JorgeIsaacRomero@gmail.com;15;1
279;Diego ;Alvarado Paulino;40244724209;1;8497280166;1;1;DiegoAlvaradoPaulino@gmail.com;17;9
280;Guadalupe Josefina;Beltre ;40210098120;1;8291942032;2;1;GuadalupeJosefinaBeltre@gmail.com;23;13
281;Adrián ;Matos ;40292247159;1;8291995753;1;2;AdriánMatos@gmail.com;15;1
282;Rafael Juan;Polanco Beato;40258468712;1;8492638994;1;3;RafaelJuanPolancoBeato@gmail.com;18;12
283;Kevin ;Mendez Colon;40237991304;1;8491181876;1;2;KevinMendezColon@gmail.com;13;14
284;Pablo ;Almanzar Sepulveda;40230510708;1;8498443376;1;5;PabloAlmanzarSepulveda@gmail.com;5;1
285;Leonardo ;Cespedes ;40225217960;1;8495311585;1;4;LeonardoCespedes@gmail.com;14;6
286;Brianna ;Rodriguez ;40240609110;1;8292367809;2;2;BriannaRodriguez@gmail.com;11;8
287;Samantha Romina;Mesa ;40249702870;1;8294261591;2;6;SamanthaRominaMesa@gmail.com;18;2
288;Carla ;Robles ;40220145767;1;8497160748;2;6;CarlaRobles@gmail.com;13;10
289;Ciro ;Muñoz Campusano;40278080997;1;8491680263;1;6;CiroMuñozCampusano@gmail.com;8;10
290;Nicolás ;Salazar ;40242621278;1;8291089710;1;4;NicolásSalazar@gmail.com;29;3
291;Máximo ;Guerra ;40265101485;1;8494286821;1;6;MáximoGuerra@gmail.com;21;2
292;Josefina Veran;Parra Balbuena;40238396015;1;8292239334;2;4;JosefinaVeranParraBalbuena@gmail.com;16;8
293;Matías Eric;Tejeda Cuello;40248169856;1;8294491845;1;3;MatíasEricTejedaCuello@gmail.com;10;6
294;Isaac Miguel;Liriano Bautista;62675616431;2;8493203696;1;4;IsaacMiguelLirianoBautista@gmail.com;11;13
295;Noah ;Matos ;40272315719;1;8297538750;1;3;NoahMatos@gmail.com;5;5
296;Catalina Guadalupe;Pimentel Familia;40239748923;1;8298621949;2;1;CatalinaGuadalupePimentelFamilia@gmail.com;3;7
297;Eduardo ;Urbaez German;40218709445;1;8294466634;1;3;EduardoUrbaezGerman@gmail.com;14;8
298;Leo ;Betances Guerrero;40246948283;1;8293734110;1;1;LeoBetancesGuerrero@gmail.com;31;13
299;Maximiliano ;Garcia Linares;40292255690;1;8296285247;1;1;MaximilianoGarciaLinares@gmail.com;13;1
300;Noah ;Custodio Suriel;40237960417;1;8499066686;1;6;NoahCustodioSuriel@gmail.com;10;3
301;Ethan ;Guerrero ;40298603768;1;8493999539;1;6;EthanGuerrero@gmail.com;23;5
302;Damián ;Echavarria ;40274494410;1;8491647820;1;2;DamiánEchavarria@gmail.com;3;15
303;Juan ;Vasquez Rosado;40232695741;1;8498257564;1;1;JuanVasquezRosado@gmail.com;29;3
304;Luciana Maia;Ulloa ;40240421207;1;8298035239;2;1;LucianaMaiaUlloa@gmail.com;9;8
305;Juliana María;Berroa Torres;40249723089;1;8496136109;2;6;JulianaMaríaBerroaTorres@gmail.com;20;11
306;Ethan Bautista;Perdomo Grullon;40299134430;1;8295868365;1;4;EthanBautistaPerdomoGrullon@gmail.com;12;5
307;Ainara Alicia;Lugo Montas;40290894889;1;8497259896;2;6;AinaraAliciaLugoMontas@gmail.com;9;10
308;Alonso ;Gil ;40294674696;1;8499396305;1;2;AlonsoGil@gmail.com;3;6
309;Mateo ;Carmona Holguin;40283793641;1;8497572207;1;3;MateoCarmonaHolguin@gmail.com;14;1
310;Thiago ;Muñoz Lora;40272410197;1;8296516352;1;5;ThiagoMuñozLora@gmail.com;29;15
311;Ana Aitana;Infante Jaquez;40210815831;1;8498521733;2;4;AnaAitanaInfanteJaquez@gmail.com;5;10
312;Guadalupe ;Rijo ;40290190059;1;8296470126;2;5;GuadalupeRijo@gmail.com;3;13
313;Alexa Maia;Cuevas ;40269474792;1;8491475164;2;5;AlexaMaiaCuevas@gmail.com;6;7
314;Valentina ;Lara Morillo;40286306504;1;8293259295;2;6;ValentinaLaraMorillo@gmail.com;26;10
315;Adriana ;Pena Montero;40223641142;1;8497986852;2;2;AdrianaPenaMontero@gmail.com;5;10
316;Natalia ;Marrero Payano;40243474044;1;8495467581;2;1;NataliaMarreroPayano@gmail.com;31;13
317;Leo Kevin;Moreno Valera;40222306272;1;8298971023;1;5;LeoKevinMorenoValera@gmail.com;3;8
318;Salvador ;Moya Feliz;40298562458;1;8292821648;1;4;SalvadorMoyaFeliz@gmail.com;12;9
319;Damián Simón;Beltre ;40259958682;1;8299557864;1;4;DamiánSimónBeltre@gmail.com;20;9
320;Marc Isaac;Gil Mesa;40213379585;1;8499968675;1;5;MarcIsaacGilMesa@gmail.com;4;7
321;Ximena ;Acevedo ;62639180220;2;8296730565;2;2;XimenaAcevedo@gmail.com;12;1
322;Valentino ;Melo Custodio;40220389047;1;8496886192;1;4;ValentinoMeloCustodio@gmail.com;9;1
323;Martín Eduardo;Medina ;40210333094;1;8494585517;1;4;MartínEduardoMedina@gmail.com;27;2
324;Camila ;Custodio ;40250785435;1;8298183136;2;2;CamilaCustodio@gmail.com;20;8
325;Miranda ;Peralta ;40285091157;1;8293018510;2;4;MirandaPeralta@gmail.com;6;15
326;Dante Axel;Velez Rijo;40241098931;1;8294897140;1;5;DanteAxelVelezRijo@gmail.com;29;4
327;Ximena Eva;Montero Morillo;40253895473;1;8292840070;2;2;XimenaEvaMonteroMorillo@gmail.com;5;1
328;Isabella Ximena;Fortuna Castro;40278277986;1;8296260985;2;4;IsabellaXimenaFortunaCastro@gmail.com;30;10
329;Iván Dylan;Sencion ;40287815224;1;8497927604;1;2;IvánDylanSencion@gmail.com;18;14
330;Ignacio Salvador;Duran Serrano;40253186625;1;8497921650;1;5;IgnacioSalvadorDuranSerrano@gmail.com;19;10
331;Juan Diego;Custodio ;40295209028;1;8494206910;1;5;JuanDiegoCustodio@gmail.com;14;4
332;Javier Rodrigo;Marte Navarro;40232152570;1;8299136854;1;4;JavierRodrigoMarteNavarro@gmail.com;17;3
333;Daniel Ángel;Rivera Linares;40295136012;1;8496616796;1;1;DanielÁngelRiveraLinares@gmail.com;31;3
334;Guadalupe ;Serrano ;40282257125;1;8296493789;2;1;GuadalupeSerrano@gmail.com;22;14
335;Iván Noah;Jerez ;40219220612;1;8291869398;1;6;IvánNoahJerez@gmail.com;11;10
336;Santiago Maximiliano;Ramirez Adames;40236459219;1;8297393975;1;6;SantiagoMaximilianoRamirezAdames@gmail.com;5;5
337;Liam Manuel;Suero ;40279799733;1;8494388390;1;4;LiamManuelSuero@gmail.com;5;9
338;Carla Ainara;Matias Carmona;40220957923;1;8494531960;2;1;CarlaAinaraMatiasCarmona@gmail.com;19;3
339;Claudia Violeta;Concepcion Herrera;40226198649;1;8293867194;2;2;ClaudiaVioletaConcepcionHerrera@gmail.com;16;9
340;Bruno Bautista;Medrano ;40228960790;1;8297483607;1;3;BrunoBautistaMedrano@gmail.com;8;4
341;Fernanda ;Vasquez ;40248330955;1;8491903250;2;5;FernandaVasquez@gmail.com;24;14
342;Elías Emilio;Castillo Beltre;40267940135;1;8293770589;1;1;ElíasEmilioCastilloBeltre@gmail.com;13;7
343;Andrea María;Vidal ;40236447200;1;8291972969;2;1;AndreaMaríaVidal@gmail.com;9;2
344;Bruno ;Pascual Rodriguez;40287896519;1;8292847863;1;2;BrunoPascualRodriguez@gmail.com;26;5
345;Romina ;Carrasco Ferreras;40210824245;1;8293632773;2;3;RominaCarrascoFerreras@gmail.com;29;15
346;Damián Ángel;Cespedes Feliz;40217755182;1;8491818774;1;3;DamiánÁngelCespedesFeliz@gmail.com;21;3
347;Luca ;Severino ;40243329136;1;8298824671;1;1;LucaSeverino@gmail.com;15;13
348;Aitana Abril;Almonte ;40249108432;1;8298187201;2;1;AitanaAbrilAlmonte@gmail.com;31;9
349;Franco Juan;Pascual ;40235453069;1;8293226956;1;3;FrancoJuanPascual@gmail.com;12;15
350;Salvador Mario;Benitez ;40277688211;1;8492043191;1;6;SalvadorMarioBenitez@gmail.com;30;4
351;Franco Bautista;Payano Alvarez;40284415504;1;8294105077;1;4;FrancoBautistaPayanoAlvarez@gmail.com;26;13
352;Allison ;Bonilla ;40265607714;1;8299630664;2;1;AllisonBonilla@gmail.com;12;5
353;Francisco ;Capellan ;40276397953;1;8491798803;1;4;FranciscoCapellan@gmail.com;2;6
354;Olivia ;Sierra Romero;40273913426;1;8296397124;2;4;OliviaSierraRomero@gmail.com;7;1
355;Axel ;Ferreras Gil;62645021088;2;8496619240;1;4;AxelFerrerasGil@gmail.com;18;3
356;Gabriel Maximiliano;Baez Ramirez;40296493972;1;8296244669;1;6;GabrielMaximilianoBaezRamirez@gmail.com;18;8
357;Isaac ;Veloz ;40295225878;1;8299744912;1;6;IsaacVeloz@gmail.com;26;3
358;Sofía Guadalupe;Custodio Tapia;40269091354;1;8493718090;2;6;SofíaGuadalupeCustodioTapia@gmail.com;16;10
359;María ;Hernandez ;40259092880;1;8499998005;2;2;MaríaHernandez@gmail.com;5;9
360;Felipe Álvaro;Lugo Fernandez;40295848687;1;8297221451;1;3;FelipeÁlvaroLugoFernandez@gmail.com;25;15
361;Javier ;Severino ;40218065952;1;8491518212;1;6;JavierSeverino@gmail.com;27;3
362;Isabel Valeria;Maldonado ;40264476635;1;8298847556;2;4;IsabelValeriaMaldonado@gmail.com;14;9
363;Tomás ;Ramos ;40233714160;1;8298789163;1;1;TomásRamos@gmail.com;22;14
364;Emily Ximena;Inoa Bonilla;40297851304;1;8492681608;2;1;EmilyXimenaInoaBonilla@gmail.com;25;10
365;David ;Rivas ;40268155504;1;8495487974;1;5;DavidRivas@gmail.com;20;5
366;Isaac ;Nin ;40220491647;1;8299723771;1;4;IsaacNin@gmail.com;32;8
367;Santino ;Alcantara Almonte;40252986566;1;8299032055;1;6;SantinoAlcantaraAlmonte@gmail.com;24;5
368;Sebastián ;Tineo ;40286522103;1;8293693685;1;5;SebastiánTineo@gmail.com;15;10
369;Miguel Luciano;Ovalle Ferreras;40258704627;1;8295795322;1;5;MiguelLucianoOvalleFerreras@gmail.com;20;11
370;Claudia Julieta;Liriano Liranzo;40272842198;1;8298561874;2;2;ClaudiaJulietaLirianoLiranzo@gmail.com;28;14
371;Marcos ;Pichardo ;40266394962;1;8292437350;1;5;MarcosPichardo@gmail.com;30;13
372;Alicia Lucía;Mendoza ;40256209413;1;8294810116;2;1;AliciaLucíaMendoza@gmail.com;19;6
373;Brianna Antonella;Reyes Paulino;40298270583;1;8299889341;2;2;BriannaAntonellaReyesPaulino@gmail.com;28;1
374;Juan ;Suazo ;40236992840;1;8499643024;1;4;JuanSuazo@gmail.com;18;11
375;Ignacio Ángel;Concepcion Sosa;40274178780;1;8295776369;1;6;IgnacioÁngelConcepcionSosa@gmail.com;6;5
376;Jorge Luca;Guillen ;40229169317;1;8292656239;1;3;JorgeLucaGuillen@gmail.com;32;7
377;Diego David;Diaz Betances;40269589927;1;8498341446;1;1;DiegoDavidDiazBetances@gmail.com;13;2
378;Joel ;Roque ;40280815815;1;8491917463;1;4;JoelRoque@gmail.com;22;9
379;Elisa Laura;Alcantara Bencosme;40251918048;1;8493199101;2;1;ElisaLauraAlcantaraBencosme@gmail.com;30;15
380;Gonzalo ;Jaquez ;40254159500;1;8497332785;1;2;GonzaloJaquez@gmail.com;22;8
381;Victoria ;Mora Beato;40282186508;1;8498632897;2;4;VictoriaMoraBeato@gmail.com;15;2
382;Leonardo Carlos;Ortega Castellanos;40293074507;1;8291814330;1;4;LeonardoCarlosOrtegaCastellanos@gmail.com;18;4
383;Regina Carla;Mena Lee;40294810324;1;8491436662;2;4;ReginaCarlaMenaLee@gmail.com;3;2
384;Santino Santino;Capellan ;40223854474;1;8499462091;1;5;SantinoSantinoCapellan@gmail.com;12;8
385;Cristian Marcos;Rondon ;40241482697;1;8299208144;1;4;CristianMarcosRondon@gmail.com;16;11
386;Violeta Amelia;Pimentel ;40281752653;1;8294225721;2;2;VioletaAmeliaPimentel@gmail.com;15;14
387;Isabella ;Mercado ;40230806318;1;8499164610;2;4;IsabellaMercado@gmail.com;7;13
388;Emiliano ;Reyes ;40222825936;1;8492443119;1;4;EmilianoReyes@gmail.com;30;2
389;Felipe ;Ceballos ;40252039471;1;8499754796;1;2;FelipeCeballos@gmail.com;17;6
390;Juan ;Vicioso ;40281794541;1;8296590885;1;2;JuanVicioso@gmail.com;20;11
391;Hugo Santino;Medrano Guerrero;40277141948;1;8498908793;1;4;HugoSantinoMedranoGuerrero@gmail.com;30;2
392;Gabriela Maia;Guerra ;40261495904;1;8495856918;2;1;GabrielaMaiaGuerra@gmail.com;12;5
393;Iker Juan;Carvajal Campusano;40289647291;1;8494235808;1;6;IkerJuanCarvajalCampusano@gmail.com;16;1
394;Felipe Vicente;Brea ;40228215724;1;8298508088;1;1;FelipeVicenteBrea@gmail.com;16;5
395;Emilia ;Rosa German;40225569302;1;8497683959;2;1;EmiliaRosaGerman@gmail.com;31;6
396;Emiliano ;Oviedo ;40258195172;1;8296254335;1;2;EmilianoOviedo@gmail.com;16;8
397;Miguel Emiliano;Echavarria Soriano;40236691940;1;8296818556;1;5;MiguelEmilianoEchavarriaSoriano@gmail.com;21;10
398;Daniela ;Oviedo Valera;40279007765;1;8496422692;2;4;DanielaOviedoValera@gmail.com;6;7
399;Mariana ;Molina ;40217730726;1;8497005089;2;3;MarianaMolina@gmail.com;1;7
400;Elena Carolina;Ruiz ;40264685792;1;8491571164;2;5;ElenaCarolinaRuiz@gmail.com;29;5
401;Juan Marcos;Quezada ;40285413647;1;8498432575;1;3;JuanMarcosQuezada@gmail.com;20;10
402;Juan ;Ledesma Troncoso;40215779158;1;8297413020;1;3;JuanLedesmaTroncoso@gmail.com;31;15
403;Violeta ;Lorenzo ;40210551201;1;8493358804;2;4;VioletaLorenzo@gmail.com;30;1
404;Sofía ;Castro Asencio;40262909336;1;8294855068;2;5;SofíaCastroAsencio@gmail.com;25;6
405;Josué ;Arias Bueno;40277981465;1;8494262707;1;1;JosuéAriasBueno@gmail.com;22;5
406;Constanza Amelia;Linares ;40237830300;1;8492099664;2;4;ConstanzaAmeliaLinares@gmail.com;16;3
407;Antonio Adrián;Lora Veloz;40236992869;1;8294144163;1;5;AntonioAdriánLoraVeloz@gmail.com;25;10
408;AnaSofía ;Lopez ;40275398944;1;8291624233;2;4;AnaSofíaLopez@gmail.com;10;5
409;Carolina Antonella;Colon ;40285844005;1;8494889902;2;5;CarolinaAntonellaColon@gmail.com;17;1
410;Maximiliano Emiliano;Ureña Vidal;40280426571;1;8499498583;1;5;MaximilianoEmilianoUreñaVidal@gmail.com;4;14
411;Renata Romina;Piña Sepulveda;40278804034;1;8291885256;2;1;RenataRominaPiñaSepulveda@gmail.com;16;10
412;Nicole ;Mercedes ;40298308005;1;8499470120;2;6;NicoleMercedes@gmail.com;1;12
413;Andrés Alan;Abreu ;40263992790;1;8497861802;1;3;AndrésAlanAbreu@gmail.com;28;7
414;Santiago ;Ulloa ;40250711779;1;8495190446;1;3;SantiagoUlloa@gmail.com;23;15
415;Lucas Damián;Encarnacion Nin;40220896518;1;8492630379;1;6;LucasDamiánEncarnacionNin@gmail.com;8;3
416;Aarón Jerónimo;Morales Roque;40214860545;1;8496163158;1;3;AarónJerónimoMoralesRoque@gmail.com;10;12
417;Olivia Andrea;Quezada ;40238027833;1;8295778753;2;3;OliviaAndreaQuezada@gmail.com;1;15
418;Eric ;Almonte Nin;40217632770;1;8291545458;1;3;EricAlmonteNin@gmail.com;5;12
419;Miguel ;Beriguete ;40255100556;1;8491143931;1;3;MiguelBeriguete@gmail.com;5;5
420;Leonardo Tomás;Duran ;40294244678;1;8297008469;1;4;LeonardoTomásDuran@gmail.com;10;1
421;Leo Simón;Cuello ;40217867560;1;8291421907;1;2;LeoSimónCuello@gmail.com;5;2
422;Mariangel Luciana;Quezada Reinoso;40235043921;1;8496676592;2;6;MariangelLucianaQuezadaReinoso@gmail.com;14;11
423;Juan ;Santiago ;40248024725;1;8493949479;1;1;JuanSantiago@gmail.com;27;14
424;Isaac ;Beltre Valenzuela;40237540250;1;8496614616;1;2;IsaacBeltreValenzuela@gmail.com;1;2
425;Valentino Noah;Lantigua Parra;40251715023;1;8292134396;1;6;ValentinoNoahLantiguaParra@gmail.com;17;7
426;María Antonella;Suazo Florian;40271623700;1;8496791828;2;5;MaríaAntonellaSuazoFlorian@gmail.com;25;15
427;Samue Maximiliano;Navarro Rosário;40266919169;1;8299910341;1;4;SamueMaximilianoNavarroRosário@gmail.com;24;15
428;Luciano Marcos;Ortiz Novas;40258218317;1;8294494673;1;5;LucianoMarcosOrtizNovas@gmail.com;1;12
429;Josué ;Mojica Franco;40244874628;1;8499914369;1;1;JosuéMojicaFranco@gmail.com;19;10
430;Ignacio ;Mesa ;40278833918;1;8293846660;1;3;IgnacioMesa@gmail.com;24;1
431;Noah Emilio;Gonzalez Jerez;40285500911;1;8492190968;1;4;NoahEmilioGonzalezJerez@gmail.com;9;4
432;Elena ;Pimentel ;40280181496;1;8495995658;2;2;ElenaPimentel@gmail.com;18;9
433;Martina ;Pimentel ;40268218713;1;8291415377;2;3;MartinaPimentel@gmail.com;23;11
434;Elisa Josefina;Grullon ;40265669237;1;8297511957;2;6;ElisaJosefinaGrullon@gmail.com;11;14
435;Zoe ;Pereyra ;40227286450;1;8494177690;2;4;ZoePereyra@gmail.com;32;8
436;Maximiliano Liam;Roman Espinosa;40266892526;1;8299891582;1;1;MaximilianoLiamRomanEspinosa@gmail.com;32;15
437;Carla ;Capellan Ortega;40267069825;1;8496852129;2;5;CarlaCapellanOrtega@gmail.com;28;6
438;Felipe ;Berroa Minaya;40255402860;1;8497976683;1;4;FelipeBerroaMinaya@gmail.com;24;3
439;Paula Renata;Veloz ;40259637382;1;8498464319;2;5;PaulaRenataVeloz@gmail.com;5;13
440;Salvador Lorenzo;Ulloa Lebron;62643394328;2;8292304986;1;6;SalvadorLorenzoUlloaLebron@gmail.com;18;2
441;Ivanna ;Echavarria ;40223980811;1;8297844185;2;1;IvannaEchavarria@gmail.com;16;5
442;Emma Mariana;Navarro ;40287811598;1;8499521193;2;2;EmmaMarianaNavarro@gmail.com;3;14
443;Leonardo ;Alba Aybar;40248919898;1;8299472478;1;6;LeonardoAlbaAybar@gmail.com;17;12
444;León ;Solano ;40232907620;1;8296247896;1;6;LeónSolano@gmail.com;26;10
445;Mariana María;Caceres ;40219815162;1;8299129225;2;6;MarianaMaríaCaceres@gmail.com;11;8
446;Matilda Paula;Terrero Andujar;40269321344;1;8491254689;2;5;MatildaPaulaTerreroAndujar@gmail.com;20;3
447;Juan Felipe;Toribio Ramos;40277355396;1;8498319273;1;4;JuanFelipeToribioRamos@gmail.com;4;12
448;Iker ;Mendoza Echavarria;40224654034;1;8296570215;1;5;IkerMendozaEchavarria@gmail.com;24;4
449;Fernando Lucas;Melo Lugo;40246525594;1;8495077598;1;4;FernandoLucasMeloLugo@gmail.com;11;11
450;Bianca Ainhoa;Mojica ;40251295792;1;8295505315;2;3;BiancaAinhoaMojica@gmail.com;12;8
451;Oliver ;Rondon ;40210834501;1;8496107203;1;2;OliverRondon@gmail.com;1;10
452;Leire Lucía;Antigua ;40247884059;1;8492108564;2;2;LeireLucíaAntigua@gmail.com;9;6
453;Agustina Elena;Flores Guzman;40218424451;1;8293075955;2;6;AgustinaElenaFloresGuzman@gmail.com;21;2
454;Gael Iván;Beato ;40265292250;1;8492769965;1;5;GaelIvánBeato@gmail.com;12;3
455;Cristian Isaac;Cabrera ;40210421338;1;8297463630;1;2;CristianIsaacCabrera@gmail.com;18;7
456;Eduardo Kevin;Pinales ;40241943600;1;8293545826;1;2;EduardoKevinPinales@gmail.com;22;11
457;Antonio Martín;Leon Beriguete;40297977424;1;8295210069;1;2;AntonioMartínLeonBeriguete@gmail.com;27;13
458;Julia Alba;Marrero ;40297131731;1;8299634880;2;1;JuliaAlbaMarrero@gmail.com;14;1
459;Santiago ;Espaillat Reinoso;40226556454;1;8297373151;1;6;SantiagoEspaillatReinoso@gmail.com;9;11
460;Juan Lucas;Peguero Mercedes;40259252245;1;8499454122;1;3;JuanLucasPegueroMercedes@gmail.com;4;3
461;Clara Amelia;Espaillat Monegro;40230769428;1;8492868023;2;5;ClaraAmeliaEspaillatMonegro@gmail.com;7;4
462;Joel Santino;Lugo ;40238655584;1;8498637661;1;4;JoelSantinoLugo@gmail.com;25;6
463;Lucas ;Maldonado ;62642208977;2;8492665506;1;1;LucasMaldonado@gmail.com;23;15
464;Diego ;Lizardo ;62647991204;2;8493425429;1;5;DiegoLizardo@gmail.com;20;15
465;Esteban Isaac;Tolentino Aybar;40217300251;1;8293647730;1;3;EstebanIsaacTolentinoAybar@gmail.com;30;15
466;Laura ;Vidal Solano;40294496739;1;8499630509;2;6;LauraVidalSolano@gmail.com;32;3
467;Bruno Esteban;Heredia Ogando;40226764715;1;8295932230;1;3;BrunoEstebanHerediaOgando@gmail.com;22;15
468;Camila Agustina;Ortiz ;40210229242;1;8495545065;2;6;CamilaAgustinaOrtiz@gmail.com;16;9
469;Benjamín Leonardo;Guzman ;62637480047;2;8298003542;1;2;BenjamínLeonardoGuzman@gmail.com;12;13
470;Mateo Marc;Campusano ;40232495489;1;8497852187;1;2;MateoMarcCampusano@gmail.com;26;1
471;Javier ;German ;40245011078;1;8493505043;1;2;JavierGerman@gmail.com;1;14
472;Abril Constanza;Benitez ;40287151568;1;8292399078;2;4;AbrilConstanzaBenitez@gmail.com;26;11
473;Aitana Delfina;Troncoso Medrano;40215909378;1;8493898439;2;6;AitanaDelfinaTroncosoMedrano@gmail.com;14;12
474;Carmen Sofía;Herrera ;40211444868;1;8499803281;2;4;CarmenSofíaHerrera@gmail.com;30;9
475;Lorenzo ;Tineo ;40261048314;1;8495357049;1;3;LorenzoTineo@gmail.com;17;4
476;Daniel Marcos;Perez ;40210271004;1;8294734363;1;4;DanielMarcosPerez@gmail.com;29;14
477;Agustina Renata;Encarnacion ;40231036468;1;8497773727;2;5;AgustinaRenataEncarnacion@gmail.com;8;13
478;Sofía ;Segura Ciprian;40226281925;1;8291408442;2;1;SofíaSeguraCiprian@gmail.com;24;7
479;Juan Julián;Peña Velez;40218543284;1;8291871854;1;2;JuanJuliánPeñaVelez@gmail.com;28;8
480;Daniel ;Piña Mendoza;40294923005;1;8492730602;1;5;DanielPiñaMendoza@gmail.com;3;1
481;Amalia ;Quezada Mata;40258617942;1;8291178160;2;1;AmaliaQuezadaMata@gmail.com;17;11
482;Marc Damián;Sanchez ;40273148325;1;8299976360;1;2;MarcDamiánSanchez@gmail.com;13;7
483;Carmen María;Sepulveda ;40243072180;1;8498840052;2;4;CarmenMaríaSepulveda@gmail.com;6;15
484;Christopher Agustín;Ceballos Florian;40280717893;1;8295745087;1;6;ChristopherAgustínCeballosFlorian@gmail.com;24;9
485;Javier Daniel;Gutierrez ;40223562391;1;8293331685;1;2;JavierDanielGutierrez@gmail.com;32;9
486;Cristian ;Ferreras Peña;40248451348;1;8496771863;1;3;CristianFerrerasPeña@gmail.com;18;11
487;Leo Elías;Vidal Holguin;40218027849;1;8497910595;1;6;LeoElíasVidalHolguin@gmail.com;20;5
488;León Sebastián;Frias ;40282471792;1;8493980261;1;5;LeónSebastiánFrias@gmail.com;15;8
489;Valentina Mariangel;Velez Familia;40210812030;1;8294751499;2;3;ValentinaMariangelVelezFamilia@gmail.com;23;13
490;Juan ;Fortuna ;40252097497;1;8293125496;1;1;JuanFortuna@gmail.com;1;14
491;Andrea Agustina;Familia ;40223156934;1;8296249541;2;6;AndreaAgustinaFamilia@gmail.com;17;2
492;Luca ;Cuevas ;40295055283;1;8296573492;1;6;LucaCuevas@gmail.com;20;7
493;Alba Noa;Quezada ;40223428895;1;8495364120;2;1;AlbaNoaQuezada@gmail.com;25;11
494;Emilia Carla;Moquete Ledesma;40299065467;1;8297925117;2;2;EmiliaCarlaMoqueteLedesma@gmail.com;10;12
