IdDireccion;Direccion;IdCliente;EsDireccionVivienda
466;Calle Jerusalem Edif. 102 Apt. 28;23570;0
467;Alberto Beltran Edif. 150 Apt. 175;27597;1
468;Calle Armando Rodriguez Edif. 89 Apt. 92;4103;0
469;Calle Berto Arvelo Edif. 167 Apt. 115;6525;0
470;Calle Arabia Edif. 56 Apt. 184;15520;0
471;Avenida Santiago Edif. 43 Apt. 32;3112;0
472;Calle Zapote Edif. 54 Apt. 69;17178;0
473;Carlos I Edif. 117 Apt. 29;20378;0
474;M Brito Edif. 106 Apt. 6;4681;1
475;Calle Yanai Edif. 180 Apt. 163;20312;0
476;Calle Feliciano Ramirez Edif. 122 Apt. 125;25886;0
477;Calle Yuma Edif. 177 Apt. 122;23992;0
478;R. Salazar Edif. 141 Apt. 27;5829;0
479;Calle Wenceslao Alvarez Edif. 34 Apt. 14;16861;0
480;Macedonia Edif. 126 Apt. 25;1718;0
481;Avenida 1era Edif. 31 Apt. 69;14707;0
482;Calle F Edif. 192 Apt. 194;36690;0
483;Santa Luca Edif. 48 Apt. 33;9208;0
484;Calle 4 Edif. 26 Apt. 91;39519;1
485;Golondrina Edif. 138 Apt. 152;15165;0
486;Cibao Oeste Edif. 76 Apt. 88;523;0
487;Calle Limon Edif. 21 Apt. 161;13618;1
488;Calle Profecia Edif. 200 Apt. 97;32991;1
489;Calle Q Edif. 80 Apt. 184;10494;0
490;Isabel De Torres Edif. 161 Apt. 200;34967;1
491;Calle Max Henriquez Ureña Edif. 28 Apt. 119;21583;0
492;Calle Bani Edif. 200 Apt. 73;22525;1
493;Cervantes Edif. 22 Apt. 65;26953;0
494;Calle Mariposa Edif. 19 Apt. 192;21972;1
495;Avenida Santiago Edif. 102 Apt. 2;36713;0
496;Calle 16 Edif. 56 Apt. 109;34450;0
497;Avenida Rómulo Betancourt Edif. 170 Apt. 113;33135;0
498;Calle Caonabo Edif. 59 Apt. 146;25651;0
499;Calle Jose Meson Edif. 187 Apt. 9;38942;0
500;Res. Sauce Edif. 18 Apt. 188;5109;0
501;Calle Mayaguano Edif. 114 Apt. 15;18834;1
502;Calle Central Edif. 155 Apt. 105;34167;1
503;Calle Luis Tejera Edif. 43 Apt. 103;35786;1
504;Calle Max Henriquez Ureñaa Edif. 162 Apt. 48;4396;0
505;Calle Leonor Feltz Edif. 194 Apt. 17;8480;1
506;La Zona Edif. 157 Apt. 71;11081;0
507;Calle Las Colinas Edif. 184 Apt. 97;37580;0
508;Calle 2 Ra Edif. 176 Apt. 107;6556;0
509;Calle M Edif. 150 Apt. 137;2782;0
510;Calle Doctor Delgado Edif. 89 Apt. 124;26612;1
511;Calle Recta Final Edif. 195 Apt. 106;6538;0
512;Calle 23 Edif. 107 Apt. 130;6234;1
513;Calle E Edif. 63 Apt. 111;10589;1
514;Respaldo Las Palmas Edif. 29 Apt. 125;5753;0
515;Avenida César Nicolás Penson Edif. 55 Apt. 129;33265;1
516;Paseo Dolmen Edif. 66 Apt. 175;28990;0
517;Calle Rafael Estrella Ureña Edif. 72 Apt. 9;40955;1
518;Santiago Edif. 62 Apt. 194;37548;0
519;Calle Bosque De Viena Edif. 46 Apt. 198;22213;0
520;Calle Mirador Edif. 102 Apt. 183;5882;1
521;Calle Beta Edif. 59 Apt. 54;11328;0
522;Calle Mama Tingo Edif. 116 Apt. 27;3001;0
523;Avenida Josefa Brea Edif. 144 Apt. 154;38951;0
524;Calle Las Orquideas Edif. 180 Apt. 70;35883;1
525;Calle Ramon Montilla Edif. 147 Apt. 119;8159;0
526;San Antonio Edif. 124 Apt. 4;1580;0
527;Calle Peatón Edif. 148 Apt. 52;21033;0
528;Calle E Edif. 83 Apt. 113;15984;1
529;Interior A Los Almendros Edif. 97 Apt. 10;19092;0
530;Laurel Edif. 11 Apt. 4;29508;0
531;Luis Ml Caraballo Edif. 127 Apt. 171;33283;0
532;Calle Miguel Angel Buonarroti Edif. 85 Apt. 124;18088;0
533;Dolores Rodriguez Objio Edif. 129 Apt. 192;127;0
534;Calle D Edif. 174 Apt. 197;4301;0
535;Calle Sol De Arroyo Edif. 10 Apt. 180;31994;1
536;Verano Edif. 46 Apt. 185;5965;0
537;Salcedo Edif. 133 Apt. 52;23027;0
538;Calle 28 Edif. 110 Apt. 2;19119;0
539;Calle Primera Edif. 191 Apt. 8;2548;0
540;La Monja Edif. 183 Apt. 9;6539;1
541;Guarico Edif. 147 Apt. 90;2805;0
542;Paseo Del Lago Edif. 79 Apt. 62;40728;1
543;Calle Las Caobas Edif. 197 Apt. 106;1910;0
544;Respaldo Ginebra Edif. 31 Apt. 179;27162;0
545;Calle Vientos Alisios Edif. 95 Apt. 121;13570;0
546;Calle Los Robles Edif. 37 Apt. 103;13525;0
547;Paseo Del Rey Edif. 197 Apt. 156;29513;0
548;Calle Profesor Aliro Paulino Edif. 162 Apt. 120;12896;1
549;Terminal Esso Edif. 104 Apt. 178;36808;1
550;Respaldo Juan A. Ibarra Edif. 180 Apt. 125;37896;0
551;Calle 38c Edif. 6 Apt. 51;17392;1
552;General Pedro Maria Mejia Y Cotes Edif. 131 Apt. 199;18344;0
553;Autopista 30 De Mayo Edif. 164 Apt. 116;27520;0
554;Calle 4 Avenida Jacinto De Los Santos Edif. 118 Apt. 79;39298;1
555;Calle Piñon Edif. 90 Apt. 110;18070;1
556;Calle Doctor Delgado Edif. 199 Apt. 17;3721;0
557;Calle Querubines Edif. 141 Apt. 194;7085;0
558;Calle Eduardo Brito Edif. 162 Apt. 80;21315;1
559;Calle W Edif. 58 Apt. 6;14913;0
560;Calle Y Edif. 176 Apt. 1;36337;0
561;Calle Uruguay Edif. 96 Apt. 96;4299;1
562;Cs 3 Edif. 89 Apt. 56;1389;0
563;Calle Primavera Edif. 187 Apt. 19;38304;0
564;Calle José Martí Edif. 25 Apt. 183;30125;0
565;Calle Los Maniceros Edif. 30 Apt. 52;30850;0
566;Respaldo Padre Betancourt Edif. 84 Apt. 25;31124;0
567;Calle Prodefensa Edif. 191 Apt. 19;24160;0
568;Juan Isidro Jiménez Edif. 66 Apt. 22;12630;0
569;Calle Jardines De Versalles Edif. 114 Apt. 182;1974;0
570;Avenida 30 De Marzo Edif. 110 Apt. 138;68;0
571;José Joaquín Pérez Edif. 164 Apt. 101;21594;1
572;Indira Ghandi Edif. 145 Apt. 120;41075;0
573;Juan L. Jiménez Edif. 74 Apt. 18;29144;1
574;Calle Jerusalén Edif. 3 Apt. 168;4115;0
575;Adby I Edif. 46 Apt. 116;10418;1
576;Calle 25 Edif. 73 Apt. 28;7430;1
577;Calle Maria De Regla Edif. 48 Apt. 181;40023;0
578;Calle Centro Olimpico Edif. 26 Apt. 149;947;1
579;Santa Luca Edif. 17 Apt. 104;28928;0
580;Calle 43 Edif. 120 Apt. 10;21765;0
581;Manzana P Edif. 153 Apt. 12;2320;0
582;Calle Mella Edif. 59 Apt. 132;13111;0
583;Calle Jayaco Edif. 54 Apt. 149;5847;0
584;Calle Soliman Edif. 63 Apt. 37;2510;1
585;Calle Juan Tapia Edif. 58 Apt. 74;16817;1
586;Juan Rojas Edif. 158 Apt. 103;739;0
587;Calle La Cañada Edif. 114 Apt. 27;9904;0
588;Calle D Edif. 99 Apt. 64;2604;0
589;Calle Guayabal Edif. 89 Apt. 166;36370;0
590;Calle Bavaro Edif. 154 Apt. 21;13574;0
591;Calle 19 De Marzo Edif. 199 Apt. 70;10755;0
592;Calle El Globo Edif. 15 Apt. 186;5397;0
593;Ercilia Pepín Edif. 32 Apt. 93;28501;1
594;Calle Rio Grande Edif. 74 Apt. 97;25403;0
595;Calle Cervantes Edif. 60 Apt. 198;17795;0
596;Respaldo 2 Edif. 122 Apt. 145;6672;0
597;Calle Casui Edif. 16 Apt. 125;4406;0
598;Calle 45 Edif. 111 Apt. 76;31448;0
599;Calle Freddy Gatón Arce Edif. 73 Apt. 180;20478;1
600;Calle Francisco Villaspesa Edif. 186 Apt. 111;8111;0
601;Macedonia 2 Edif. 70 Apt. 135;21266;0
602;Cabañas Principe Edif. 19 Apt. 54;18551;0
603;La Salida Edif. 6 Apt. 32;14648;0
604;B 6 Edif. 135 Apt. 39;15064;1
605;Calle Bayacan Edif. 82 Apt. 42;16635;0
606;Calle 2a Edif. 195 Apt. 74;26979;1
607;Respaldo 27 De Febrero Edif. 19 Apt. 79;154;0
608;Juan Jiminez Edif. 16 Apt. 101;40870;0
609;Calle Central Edif. 36 Apt. 116;37653;0
610;Avenida Abraham Lincoln Edif. 54 Apt. 126;33882;1
611;Calle Summer Wells Edif. 80 Apt. 77;20712;0
612;Calle Miguel A. Piantini Edif. 182 Apt. 109;12756;1
613;Respaldo Fernando Valerio Edif. 162 Apt. 157;14677;0
614;Calle Nuevo Sol Edif. 97 Apt. 175;28916;0
615;Calle San Pio X Edif. 112 Apt. 9;18807;1
616;Calle Quetzal Edif. 98 Apt. 187;12313;0
617;Calle La Noria Edif. 72 Apt. 168;26811;0
618;Paseo Padre Billini Edif. 192 Apt. 66;33124;1
619;Calle Jardines Encantados Edif. 170 Apt. 55;18418;0
620;Calle Alberto Solano Edif. 30 Apt. 137;17196;1
621;Calle Gladiolos Edif. 17 Apt. 152;40395;0
622;Calle O Edif. 74 Apt. 144;10256;1
623;Calle Plaza Edif. 162 Apt. 67;19395;0
624;Calle Las Cumbres Edif. 120 Apt. 132;19884;1
625;Calle El Vergel Edif. 2 Apt. 71;38535;1
626;Calle Amapola Edif. 92 Apt. 11;5497;0
627;Calle Primera Edif. 143 Apt. 150;24118;1
628;El Silencio Edif. 32 Apt. 123;34722;1
629;Calle Castaña Oeste Edif. 29 Apt. 97;8605;0
630;Calle Jardines De Los Cerezos Edif. 5 Apt. 149;32921;0
631;Calle Cardenal Este Edif. 34 Apt. 115;33787;0
632;Calle Arboleda Edif. 114 Apt. 115;11630;1
633;Calle Porfirio Cordero Edif. 183 Apt. 75;32202;0
634;Calle Barahona Edif. 103 Apt. 7;37037;0
635;J. Javier Edif. 144 Apt. 198;12643;1
636;Calle Cristo Salva Edif. 177 Apt. 99;7848;0
637;Calle Corazon De Jesus Edif. 53 Apt. 18;20180;0
638;Carlos I Edif. 128 Apt. 10;3296;1
639;Calle Los Calamares Edif. 96 Apt. 179;32455;1
640;Calle H5 Edif. 120 Apt. 64;922;1
641;Calle 5 Edif. 81 Apt. 66;3079;0
642;Calle Roma Edif. 190 Apt. 90;15558;0
643;Calle F Edif. 196 Apt. 108;25111;0
644;Calle 1 Edif. 152 Apt. 18;21399;1
645;Calle Banique Edif. 43 Apt. 9;22877;0
646;Los Robles Edif. 11 Apt. 112;16462;0
647;Cabañas Madrid Edif. 123 Apt. 179;39856;0
648;Prof. L. F. Thomen Edif. 159 Apt. 80;29356;1
649;Calle Peña Gomez Edif. 20 Apt. 14;2290;0
650;Manuel Rodríguez Objílo Edif. 106 Apt. 193;7391;0
651;Calle Caoba Edif. 61 Apt. 49;35309;0
652;Calle 4ta Edif. 89 Apt. 21;28678;0
653;Avenida César Nicolás Penson Edif. 124 Apt. 27;35646;0
654;Calle Las Flores Edif. 93 Apt. 108;14901;0
655;Calle Florence Terry Griswuld Edif. 118 Apt. 83;15037;1
656;Calle Las Mercedes Edif. 168 Apt. 170;29049;0
657;Calle Los Limones Edif. 74 Apt. 153;5082;0
658;Cs 2 Edif. 88 Apt. 39;9873;1
659;Restauracion Edif. 84 Apt. 112;7478;0
660;Calle Colibri Edif. 162 Apt. 186;19298;0
661;Ercilia Pepín Edif. 65 Apt. 194;35845;1
662;Calle P Medrano Edif. 101 Apt. 73;21905;0
663;Respaldo Moca Edif. 117 Apt. 18;1160;0
664;Resp. Nicolás Casimiro Edif. 154 Apt. 198;16079;1
665;Calle Emilio A Morel Edif. 119 Apt. 78;23641;1
666;Paseo Peatonal Edif. 82 Apt. 200;28655;1
667;Caridad Edif. 73 Apt. 16;3306;0
668;Altagracia 1ra Edif. 160 Apt. 114;1486;1
669;Calle Mercedes Correa Edif. 59 Apt. 41;40445;0
670;Calle Wenceslao Alvarez Edif. 53 Apt. 85;9287;1
671;Calle Sanabacoa Edif. 117 Apt. 105;37153;0
672;Beltran Edif. 23 Apt. 41;26052;1
673;Avenida Principal Dr Hector B Jimenez Edif. 44 Apt. 10;25476;0
674;Calle Manuel María Castillo Edif. 30 Apt. 51;24968;0
675;Callejón Camini Edif. 25 Apt. 79;25330;0
676;Calle Uruguay Edif. 189 Apt. 82;1067;0
677;Calle Girl Scouts Edif. 52 Apt. 140;27016;1
678;Respaldo Ginebra Edif. 185 Apt. 121;7909;0
679;Calle Pedro Correa Edif. 111 Apt. 16;26338;1
680;San Juan Bautista Edif. 25 Apt. 122;34772;0
681;Calle Jardines De Bervederes Edif. 41 Apt. 15;30493;0
682;Santo Tomás De Aquino Edif. 46 Apt. 149;26949;0
683;Calle La Paloma Edif. 87 Apt. 69;22726;0
684;Calle Sol De Otoño Edif. 24 Apt. 167;31956;1
685;Calle Amada Nivar De Pittaluga Edif. 169 Apt. 37;9318;0
686;Calle Del Carmen Edif. 185 Apt. 84;6822;0
687;Macedonia Edif. 78 Apt. 10;32357;0
688;Calle Puerto Rico Edif. 60 Apt. 111;12612;1
689;Calle Daniel Garcia Edif. 121 Apt. 165;22822;0
690;Calle Emil Kasse Acta Edif. 91 Apt. 111;35359;1
691;Respaldo Socorro Sanchez Edif. 9 Apt. 174;40194;0
692;Calle La Trinchera Edif. 107 Apt. 105;38726;1
693;Hermanas Mirabal Edif. 81 Apt. 59;6209;0
694;B. Rosa Edif. 37 Apt. 51;28325;0
695;Calle Ramon Del Orbe Edif. 97 Apt. 57;33607;0
696;Calle Principal Edif. 157 Apt. 26;20672;0
697;Leopoldo Navarro Edif. 14 Apt. 193;17527;0
698;Emmanuel Edif. 185 Apt. 64;21293;0
699;Respaldo 23 Edif. 113 Apt. 99;36973;0
700;Calle Olmos Edif. 102 Apt. 109;28149;0
701;S. Mateo Edif. 15 Apt. 179;677;0
702;Prof. L. F. Thomen Edif. 28 Apt. 127;41076;1
703;Calle Feliciano Ramirez Edif. 57 Apt. 150;14703;1
704;Proyecto 2 Edif. 168 Apt. 52;25465;0
705;Calle Padre Montesinos Edif. 33 Apt. 121;17628;0
706;Calle Club Banco Central Edif. 181 Apt. 161;5592;1
707;Calle Vientos Alisios Edif. 137 Apt. 102;40724;1
708;Transversal Edif. 180 Apt. 171;30400;0
709;Calle Ramon Matias Mella Edif. 2 Apt. 189;15332;0
710;Calle 1era Edif. 76 Apt. 200;14279;0
711;Calle 19 De Marzo Edif. 121 Apt. 89;22380;1
712;Calle B Edif. 53 Apt. 64;4202;0
713;Calle Rocco Cocha Edif. 36 Apt. 177;41257;0
714;Calle Torrente De Cedron Edif. 114 Apt. 88;12770;0
715;S. Marco Edif. 193 Apt. 171;22173;0
716;Petronila Martinez Edif. 125 Apt. 118;7676;0
717;Naranja Edif. 94 Apt. 169;5157;1
718;Calle Vientos Del Este Edif. 163 Apt. 71;19697;0
719;Calle 47 Edif. 167 Apt. 170;11091;0
720;Calle Angelita Trujillo Edif. 106 Apt. 159;30188;1
721;Calle Gaspar Polanco Edif. 53 Apt. 94;13863;1
722;Calle H-5 Edif. 200 Apt. 24;18077;0
723;Calle Nuestra Señora De Fatima Edif. 28 Apt. 32;24381;0
724;Calle Paulo IV Edif. 92 Apt. 128;11085;1
725;Barbarin Mojica Edif. 113 Apt. 51;29612;0
726;Calle Nibaguana Edif. 54 Apt. 120;26553;0
727;Calle Vista Del Cerro Edif. 169 Apt. 198;3879;1
728;Calle Castaña Oeste Edif. 35 Apt. 103;35024;1
729;Calle Hicaco Edif. 37 Apt. 178;12831;1
730;Altagracia 1ra Edif. 179 Apt. 154;535;1
731;Calle Gabriel Del Orbe Edif. 52 Apt. 57;10876;0
732;Respaldo 6 Edif. 148 Apt. 98;17075;0
733;Calle Olegario Tenares Edif. 63 Apt. 35;32907;1
734;Cernicalo Edif. 69 Apt. 149;28755;1
735;Calle 28 Rafael Antonio Pichardo Edif. 178 Apt. 104;23876;0
736;Cds 1 Edif. 183 Apt. 9;1258;0
737;Calle Padre Pina Edif. 191 Apt. 99;29382;1
738;Calle Manzana 38 Y 42 Edif. 2 Apt. 133;29064;0
739;Eduardo Vicioso Edif. 199 Apt. 21;1489;0
740;Respaldo San Martin Edif. 3 Apt. 78;28974;1
741;Calle Fernando Valerio Edif. 191 Apt. 193;13592;0
742;Calle Isabel La Católica Edif. 108 Apt. 56;32811;0
743;Calle General Modesto Díaz Edif. 135 Apt. 71;6043;0
744;Calle 16 De Agosto Edif. 69 Apt. 173;22695;0
745;Calle Alonso De Espinoza Edif. 139 Apt. 180;37516;0
746;Duverge Edif. 107 Apt. 144;7256;0
747;Calle Yaguajal Edif. 14 Apt. 17;10719;0
748;Calle La Paloma Edif. 131 Apt. 73;20923;0
749;Calle Cedros Edif. 47 Apt. 180;39022;0
750;Calle Profesor Octavio Ramírez Duval Edif. 4 Apt. 43;26852;0
751;Calle El Sauce Edif. 107 Apt. 6;34894;0
752;El Peaje Edif. 34 Apt. 1;18299;1
753;Calle Euclides Morillo Edif. 181 Apt. 85;32549;1
754;Camino De Jesus Edif. 72 Apt. 125;7335;0
755;Puente Flotante Edif. 130 Apt. 63;38308;0
756;Calle 1 Manuel Flores Cabrera Edif. 172 Apt. 124;7535;0
757;Calle Ana Teresa Parada Edif. 175 Apt. 100;23241;0
758;Respaldo Calle 41 Edif. 74 Apt. 174;4946;0
759;Calle Galá Edif. 142 Apt. 26;8160;0
760;Avenida 27 De Febrero Edif. 93 Apt. 57;20654;0
761;Calle Inclinada Edif. 40 Apt. 33;20260;0
762;Calle F Edif. 168 Apt. 107;1996;0
763;Calle Penetracion Norte Edif. 111 Apt. 20;33599;0
764;Calle David Ben Gurion Edif. 29 Apt. 32;19185;0
765;Peaton 3 Edif. 88 Apt. 3;1373;1
766;Plaza De La Salud Edif. 165 Apt. 162;34209;0
767;Avenida Los Beisbolistas Edif. 76 Apt. 83;21484;1
768;Rp. San Ant Edif. 140 Apt. 109;898;0
769;Calle Santa Ana Edif. 194 Apt. 168;1068;1
770;Calle Genesis Edif. 164 Apt. 124;16437;1
771;Calle Luis Scheker Hane Edif. 6 Apt. 102;10869;0
772;Calle Siervas De María Edif. 9 Apt. 65;39454;0
773;Calle Interior Rosa Duarte Edif. 160 Apt. 69;3986;0
774;Calle 7 Edif. 169 Apt. 187;28867;0
775;Calle Orlando Martinez Edif. 148 Apt. 8;3105;1
776;Barranco Edif. 34 Apt. 15;15314;0
777;Calle Simon Bolivar Edif. 57 Apt. 132;5874;0
778;Calle Ramon Fidel Yanes Edif. 65 Apt. 161;2411;0
779;Calle Roldan Edif. 30 Apt. 113;14290;0
780;Calle Jayaco Edif. 44 Apt. 151;26742;1
781;Calle Playa Dorada Edif. 125 Apt. 79;33775;0
782;Calle Respaldo Seminario Edif. 198 Apt. 101;31066;0
783;Respaldo Manganagua Edif. 59 Apt. 54;25575;1
784;Residencial Junia III Edif. 124 Apt. 131;3561;1
785;Vicente Fernandez Edif. 79 Apt. 124;15384;0
786;Rp 1ra Edif. 74 Apt. 24;39923;0
787;Adby I Edif. 151 Apt. 54;27954;0
788;Avenida José Martí Edif. 150 Apt. 3;8141;0
789;Calle Cardenal Norte Edif. 199 Apt. 131;22560;0
790;Félix María Del Monte Edif. 138 Apt. 105;1432;1
791;Calle Nibaguana Edif. 95 Apt. 11;40971;1
792;Calle Fenicia Edif. 190 Apt. 56;40023;0
793;Peaton 4 Edif. 60 Apt. 4;17947;1
794;Viento Fresco Edif. 182 Apt. 129;18057;0
795;Calle Itzamana Edif. 28 Apt. 13;4883;1
796;Calle Respaldo 2 Edif. 115 Apt. 199;27675;0
797;Calle Segmento Edif. 74 Apt. 82;16188;0
798;Calle N Edif. 43 Apt. 49;13079;0
799;Calle Sajoma Edif. 172 Apt. 9;31419;0
800;Calle Doctor Tejada Florentino Edif. 133 Apt. 83;3110;0
801;Calle Fuerzas Armadas Edif. 193 Apt. 96;27901;0
802;Gregorio Edif. 184 Apt. 163;14051;0
803;Caminos Dentro Del Intec Edif. 4 Apt. 170;8808;1
804;Mexico Edif. 151 Apt. 192;20203;0
805;Calle Nueva Jerusalem Edif. 181 Apt. 4;15606;1
806;Calle Summer Wells Edif. 180 Apt. 191;11237;0
807;Calle Juan Bautista Edif. 200 Apt. 5;21086;0
808;Calle 29 Edif. 195 Apt. 40;23441;0
809;Calle Manzana 38 Y 42 Edif. 144 Apt. 64;32006;0
810;Condado Edif. 151 Apt. 180;4626;1
811;Respaldo Pepillo Salcedo Edif. 57 Apt. 125;18580;0
812;Calle Caobita Edif. 140 Apt. 91;27323;0
813;Respaldo Manganagua Edif. 76 Apt. 108;37920;0
814;Calle Altamira Edif. 44 Apt. 186;1358;1
815;Canela Edif. 157 Apt. 169;5512;0
816;Las Mercedes Edif. 144 Apt. 32;5751;0
817;Calle Elila Mena Edif. 174 Apt. 13;31665;0
818;Calle 5ta Edif. 36 Apt. 82;34462;1
819;Calle Quetzal Edif. 52 Apt. 45;2914;0
820;Calle Juan Tapia Edif. 190 Apt. 198;11379;1
821;Calle Los Pinos Edif. 102 Apt. 44;35055;0
822;Perpendicular 1 Edif. 97 Apt. 197;14663;1
823;B 3 Edif. 93 Apt. 136;3907;1
824;Angel Perdomo Edif. 141 Apt. 143;19978;0
825;Marginal 1era Edif. 12 Apt. 100;22962;1
826;J. Aguilera Edif. 24 Apt. 163;17174;0
827;Calle Almendrilla Edif. 2 Apt. 127;35161;0
828;Restauracion Edif. 14 Apt. 183;31334;1
829;Peotonal Maximo Gomez Edif. 198 Apt. 153;10015;0
830;Respaldo 24 De Abril Edif. 87 Apt. 167;29687;0
831;Calle X Edif. 177 Apt. 103;14420;0
832;Calle Monte Christi Edif. 2 Apt. 70;37443;0
833;S. Pablo Edif. 159 Apt. 79;34203;0
834;Calle Alpes Edif. 7 Apt. 98;13356;1
835;Calle Viriato Fiallo Edif. 129 Apt. 108;2748;0
836;Calle Crucero Ahrens Edif. 13 Apt. 185;3686;0
837;Calle Paya Edif. 50 Apt. 144;36959;0
838;Calle Candelon Edif. 5 Apt. 100;35999;0
839;Felipe Vicini Perdomo Edif. 139 Apt. 22;11222;0
840;Calle U Edif. 75 Apt. 42;24150;0
841;Calle 14 Edif. 147 Apt. 32;9874;1
842;Calle Andrés Julio Aybar Edif. 190 Apt. 140;5512;0
843;Cds 2 Edif. 154 Apt. 164;40258;1
844;Avenida 27 De Febrero Edif. 44 Apt. 149;14572;1
845;Calle Jardines De Luxemburgo Edif. 75 Apt. 21;6245;0
846;Calle Los Marlins Edif. 103 Apt. 26;2012;0
847;Calle 3a Edif. 89 Apt. 111;34572;0
848;Las Rolas Edif. 107 Apt. 83;28465;0
849;Ventos Terral Edif. 12 Apt. 89;32718;1
850;C.J. Guadalupe Edif. 32 Apt. 128;29153;1
851;Calle 37 Edif. 139 Apt. 71;10103;1
852;Calle El Alba Edif. 138 Apt. 114;17114;0
853;Calle Seibo Edif. 44 Apt. 184;11806;0
854;Calle Perla Edif. 16 Apt. 34;102;0
855;Cabañas Si O No Edif. 162 Apt. 70;16636;0
856;Calle La Fe Edif. 96 Apt. 166;10793;0
857;Calle Vicente Yabar Arzueta Edif. 105 Apt. 44;24151;0
858;Calle 4a Edif. 80 Apt. 131;2174;0
859;Calle Mercedes Echenique Edif. 50 Apt. 111;7182;1
860;Calle Hermanas Mirabal Edif. 44 Apt. 55;22129;0
861;Autopista Duarte Edif. 54 Apt. 26;32308;0
862;Avenida Doctor Fernando Arturo Defillo Edif. 3 Apt. 97;11409;1
863;Altagracia 1ra Edif. 157 Apt. 196;10998;0
864;Respaldo El Eden Edif. 185 Apt. 24;7052;0
865;Calle Q Edif. 44 Apt. 1;5850;0
866;Calle Horizonte Edif. 70 Apt. 166;24263;0
867;Paseo Del Rey Edif. 101 Apt. 174;27669;0
868;Calle Eusebio Manzueta Edif. 30 Apt. 156;29652;0
869;Calle Piñon Edif. 152 Apt. 125;28376;0
870;Macedonia 2 Edif. 10 Apt. 91;37206;0
871;Calle J. Mendez Edif. 153 Apt. 143;8615;0
872;Calle Emilio A Morel Edif. 30 Apt. 16;7569;0
873;Granadillo Edif. 42 Apt. 139;37899;1
874;Claro Codetel Edif. 179 Apt. 92;37941;0
875;Calle Moises Edif. 152 Apt. 9;6223;0
876;Calle Apolinar Perdomo Edif. 193 Apt. 167;877;0
877;Calle Las Bromelias Edif. 173 Apt. 150;38308;0
878;Calle Manuel María Castillo Edif. 25 Apt. 186;88;0
879;Calle Claveles Edif. 69 Apt. 88;19762;1
880;Avenida José Martí Edif. 199 Apt. 105;27373;1
881;Los Nardos Edif. 28 Apt. 23;4943;1
882;Leopoldo Navarro Edif. 54 Apt. 142;17322;0
883;Plaza De La Salud Edif. 57 Apt. 155;12864;0
884;Jardines De Kyoto Edif. 9 Apt. 158;35037;0
885;Calle Francisco J. Peynado Edif. 152 Apt. 199;20077;0
886;Peaton 4 Edif. 84 Apt. 105;85;1
887;Calle Caoba Edif. 176 Apt. 99;39608;0
888;Calle 2 De Mayo Edif. 100 Apt. 89;37691;1
889;Calle 1 Oeste Edif. 102 Apt. 8;24402;0
890;Calle Cefiro Edif. 174 Apt. 61;17580;0
891;Juan Jiminez Edif. 133 Apt. 119;2597;0
892;Manuel Castillo Edif. 61 Apt. 170;17316;0
893;Calle Vientos Del Este Edif. 131 Apt. 130;11186;1
894;Paseo De Los Periodistas Edif. 190 Apt. 11;16746;0
895;Rp. Peru Edif. 25 Apt. 114;3341;1
896;Napoleon Bonaparte Edif. 143 Apt. 57;21320;1
897;Calle Doña Carmen Edif. 118 Apt. 166;39499;0
898;Calle Ravelo Edif. 125 Apt. 185;9202;1
899;Calle La Trinchera Edif. 177 Apt. 171;5683;0
900;Calle Héctor Incháustegui Edif. 152 Apt. 17;6009;0
901;Calle Viento Del Sur Edif. 70 Apt. 47;16077;0
902;Los Pinos Oeste Edif. 28 Apt. 169;15038;1
903;Calle Juan Bocaccio Edif. 177 Apt. 70;39168;1
904;Samuel Santana Edif. 125 Apt. 70;20795;1
905;Calle Armando Rodriguez Edif. 81 Apt. 152;6734;0
906;3ra Edif. 192 Apt. 165;34754;0
907;Calle Cenovi Edif. 49 Apt. 55;34520;0
908;Calle 28 Edif. 95 Apt. 181;26539;0
909;Calle Paraíso Edif. 102 Apt. 92;31286;0
910;Calle Rafael Perez Edif. 39 Apt. 149;15467;1
911;Calle Edda Edif. 40 Apt. 127;24864;0
912;Calle Manuel María Castillo Edif. 60 Apt. 78;12396;0
913;Calle San Juan Bautista De La Salle Edif. 186 Apt. 170;2953;1
914;Paraso Edif. 79 Apt. 10;27838;1
915;Calle Horizonte Edif. 52 Apt. 2;16924;0
916;Calle O Edif. 133 Apt. 130;33167;1
917;Pedro Antonio Bobea Edif. 180 Apt. 133;26662;0
918;Macedonia 3 Edif. 176 Apt. 191;19354;1
919;Palmera Edif. 182 Apt. 106;20360;1
920;Calle Mango Edif. 164 Apt. 78;4310;0
921;Avenida Israel Edif. 138 Apt. 23;28069;0
922;Calle Olmos Edif. 107 Apt. 143;16564;1
923;La Gloria Edif. 3 Apt. 67;15748;0
924;Calle Orfeo Edif. 36 Apt. 28;15599;0
925;Calle 16 De Agosto Edif. 174 Apt. 115;12026;0
926;Caonabo Edif. 170 Apt. 7;25777;0
927;Calle Jose Cabrera Edif. 80 Apt. 104;10590;1
928;Calle 21 Edif. 60 Apt. 21;22833;0
929;Altagracia 2da Edif. 107 Apt. 118;40367;0
930;B 2 Edif. 91 Apt. 74;31613;0
931;Calle Los Diez Dirigentes Edif. 145 Apt. 40;25246;0
932;Calle Lucia Pichardo Edif. 14 Apt. 12;34867;0
933;Calle 7 Edif. 144 Apt. 131;28452;1
